,step,adult,child,limited_mobility,elder,employee,run
2518,19,0,2,0,0,2,25
2519,20,0,2,0,0,2,25
2520,21,0,2,0,0,2,25
2521,22,0,2,0,0,2,25
2522,23,0,2,0,0,2,25
2523,24,0,2,0,0,2,25
2524,25,0,2,0,0,2,25
2525,26,0,2,0,0,2,25
2526,27,0,2,0,0,2,25
2527,28,0,2,0,0,2,25
2528,29,1,2,0,0,2,25
2529,30,1,2,0,0,2,25
2530,31,1,2,0,0,2,25
2531,32,1,2,0,0,2,25
2532,33,2,2,0,0,3,25
2533,34,3,2,0,0,3,25
2534,35,3,2,0,0,3,25
2535,36,3,2,0,0,3,25
2536,37,3,2,0,0,4,25
2537,38,3,2,0,0,4,25
2538,39,3,2,0,0,4,25
2539,40,3,2,0,0,4,25
2540,41,3,2,0,0,4,25
2541,42,3,2,0,0,4,25
2542,43,4,2,0,0,4,25
2543,44,4,2,0,1,4,25
2544,45,4,2,0,1,4,25
2545,46,4,2,0,1,4,25
2546,47,4,2,0,1,4,25
2547,48,4,2,0,1,4,25
2548,49,4,2,0,1,4,25
2549,50,4,2,0,1,4,25
2550,51,4,2,0,1,4,25
2551,52,4,2,0,1,4,25
2552,53,4,2,0,1,4,25
2553,54,4,2,0,1,4,25
2554,55,4,2,0,1,4,25
2555,56,4,2,0,1,4,25
2556,57,4,2,0,1,4,25
2557,58,4,2,0,1,4,25
2558,59,4,2,0,1,4,25
2559,60,4,2,0,1,4,25
2560,61,4,2,0,1,4,25
2561,62,4,2,0,1,4,25
2562,63,4,2,0,1,4,25
2563,64,4,2,0,1,4,25
2564,65,4,2,0,1,4,25
2565,66,4,2,0,1,4,25
2566,67,4,2,0,1,4,25
2567,68,4,2,0,1,4,25
2568,69,4,2,0,1,4,25
2569,70,4,2,0,1,4,25
2570,71,4,2,0,1,4,25
2571,72,4,2,0,1,4,25
2572,73,4,2,0,1,4,25
2573,74,4,2,0,1,4,25
2574,75,4,2,0,1,4,25
2575,76,4,2,0,1,4,25
2576,77,4,2,0,1,4,25
2577,78,4,2,0,1,4,25
2578,79,4,2,0,1,4,25
2579,80,4,2,0,1,4,25
2580,81,5,2,0,1,4,25
2581,82,5,2,0,1,4,25
2582,83,5,2,0,1,4,25
2583,84,5,2,0,1,4,25
2584,85,5,2,0,1,4,25
2585,86,5,2,0,1,4,25
2586,87,5,2,0,1,4,25
2587,88,5,2,0,1,4,25
2588,89,5,2,0,1,4,25
2589,90,5,2,0,1,4,25
2590,91,5,2,0,1,4,25
2591,92,5,2,0,1,4,25
2592,93,5,2,0,1,4,25
2593,94,5,2,0,1,4,25
2594,95,5,2,0,1,4,25
2595,96,5,3,0,1,4,25
2596,97,5,3,0,1,4,25
2597,98,5,3,0,1,4,25
2598,99,5,3,0,1,4,25
2599,100,6,3,0,1,4,25
2600,1,0,0,0,0,0,26
2601,2,0,0,0,0,0,26
2602,3,0,0,0,0,0,26
2603,4,0,0,0,0,0,26
2604,5,0,0,0,0,0,26
2605,6,0,0,0,0,0,26
2606,7,0,0,0,0,1,26
2607,8,0,0,0,0,1,26
2608,9,0,0,0,0,1,26
2609,10,0,1,0,0,1,26
2610,11,0,1,0,0,1,26
2611,12,0,1,0,0,1,26
2612,13,0,1,0,0,1,26
2613,14,0,1,0,0,2,26
2614,15,0,1,0,0,2,26
2615,16,0,1,0,0,2,26
2616,17,0,1,0,0,2,26
2617,18,0,1,0,0,2,26
2618,19,0,1,0,0,2,26
2619,20,0,1,0,0,2,26
2620,21,0,1,0,0,2,26
2621,22,0,1,0,0,2,26
2622,23,0,1,0,0,2,26
2623,24,1,1,0,0,2,26
2624,25,1,1,0,0,2,26
2625,26,1,1,0,0,2,26
2626,27,1,1,0,0,2,26
2627,28,1,1,0,0,2,26
2628,29,1,1,0,0,3,26
2629,30,1,1,0,0,3,26
2630,31,2,1,0,0,3,26
2631,32,2,1,0,0,3,26
2632,33,2,1,0,0,3,26
2633,34,2,1,0,0,3,26
2634,35,2,1,0,0,3,26
2635,36,2,1,0,0,3,26
2636,37,2,1,0,0,4,26
2637,38,2,1,0,0,4,26
2638,39,2,1,0,0,4,26
2639,40,2,1,0,0,4,26
2640,41,2,1,0,0,4,26
2641,42,2,1,0,0,4,26
2642,43,2,1,0,0,4,26
2643,44,2,1,0,0,4,26
2644,45,3,1,0,0,4,26
2645,46,3,1,0,0,4,26
2646,47,3,1,0,0,4,26
2647,48,3,1,0,0,4,26
2648,49,3,1,0,0,4,26
2649,50,3,1,0,0,4,26
2650,51,3,1,0,0,4,26
2651,52,3,2,0,0,4,26
2652,53,3,2,0,0,4,26
2653,54,3,2,0,0,4,26
2654,55,3,2,0,0,4,26
2655,56,4,2,0,0,4,26
2656,57,4,2,0,0,4,26
2657,58,4,2,0,0,4,26
2658,59,4,2,0,0,4,26
2659,60,4,2,0,0,4,26
2660,61,4,2,0,0,4,26
2661,62,4,2,0,0,4,26
2662,63,4,2,0,0,4,26
2663,64,4,2,0,0,4,26
2664,65,5,2,0,0,4,26
2665,66,5,2,0,0,4,26
2666,67,6,2,0,0,4,26
2667,68,6,2,0,0,4,26
2668,69,6,2,0,0,4,26
2669,70,6,2,0,0,4,26
2670,71,6,2,0,0,4,26
2671,72,6,2,0,0,4,26
2672,73,6,2,0,0,4,26
2673,74,6,2,0,0,4,26
2674,75,6,2,0,0,4,26
2675,76,6,2,0,0,4,26
2676,77,6,2,0,0,4,26
2677,78,6,2,0,0,4,26
2678,79,6,2,0,0,4,26
2679,80,6,2,0,0,4,26
2680,81,6,2,0,0,4,26
2681,82,6,2,0,0,4,26
2682,83,6,2,0,0,4,26
2683,84,6,2,0,0,4,26
2684,85,6,2,0,0,4,26
2685,86,6,2,0,0,4,26
2686,87,6,2,0,0,4,26
2687,88,6,2,0,0,4,26
2688,89,6,2,0,0,4,26
2689,90,6,3,0,0,4,26
2690,91,6,3,0,0,4,26
2691,92,6,3,0,0,4,26
2692,93,6,3,0,0,4,26
2693,94,6,3,0,0,4,26
2694,95,6,3,0,0,4,26
2695,96,6,3,0,0,4,26
2696,97,6,3,0,0,4,26
2697,98,6,3,0,0,4,26
2698,99,6,3,0,0,4,26
2699,100,6,3,0,0,4,26
2700,1,0,0,0,0,0,27
2701,2,0,0,0,0,0,27
2702,3,0,0,0,0,0,27
2703,4,0,0,0,0,0,27
2704,5,0,0,0,0,0,27
2705,6,0,0,0,0,0,27
2706,7,0,0,0,0,0,27
2707,8,0,0,0,0,0,27
2708,9,0,0,0,0,0,27
2709,10,0,0,0,0,0,27
2710,11,0,0,0,0,0,27
2711,12,0,0,0,0,0,27
2712,13,0,0,0,0,0,27
2713,14,0,0,0,0,0,27
2714,15,0,0,0,0,1,27
2715,16,0,0,0,0,1,27
2716,17,0,0,0,0,2,27
2717,18,0,0,0,0,3,27
2718,19,0,0,0,0,3,27
2719,20,0,0,0,0,3,27
2720,21,0,0,0,0,4,27
2721,22,0,0,0,0,4,27
2722,23,0,0,0,0,4,27
2723,24,0,0,0,0,4,27
2724,25,0,0,0,0,4,27
2725,26,1,0,0,0,4,27
2726,27,1,0,0,0,4,27
2727,28,1,0,0,0,4,27
2728,29,1,0,0,0,4,27
2729,30,1,0,0,0,4,27
2730,31,1,0,0,0,4,27
2731,32,1,0,0,0,4,27
2732,33,1,0,0,0,4,27
2733,34,1,0,0,0,4,27
2734,35,1,0,0,0,4,27
2735,36,1,0,0,0,4,27
2736,37,1,0,0,0,4,27
2737,38,1,0,0,0,4,27
2738,39,1,0,0,0,4,27
2739,40,1,0,0,0,4,27
2740,41,1,0,0,0,4,27
2741,42,1,0,0,0,4,27
2742,43,2,0,0,0,4,27
2743,44,2,0,0,0,4,27
2744,45,2,0,0,0,4,27
2745,46,2,0,0,0,4,27
2746,47,2,0,0,0,4,27
2747,48,2,0,0,0,4,27
2748,49,2,0,0,0,4,27
2749,50,2,0,0,0,4,27
2750,51,2,0,0,0,4,27
2751,52,2,0,0,0,4,27
2752,53,2,0,0,0,4,27
2753,54,2,0,0,0,4,27
2754,55,2,0,0,0,4,27
2755,56,2,0,0,0,4,27
2756,57,2,0,0,0,4,27
2757,58,2,0,0,0,4,27
2758,59,2,0,0,0,4,27
2759,60,2,0,0,0,4,27
2760,61,2,0,0,0,4,27
2761,62,2,0,0,0,4,27
2762,63,2,0,0,0,4,27
2763,64,3,0,0,0,4,27
2764,65,3,0,0,0,4,27
2765,66,3,0,0,1,4,27
2766,67,3,0,0,1,4,27
2767,68,4,0,0,1,4,27
2768,69,4,0,0,1,4,27
2769,70,4,0,0,1,4,27
2770,71,4,0,0,1,4,27
2771,72,4,0,0,2,4,27
2772,73,4,0,0,2,4,27
2773,74,4,0,0,2,4,27
2774,75,4,0,0,2,4,27
2775,76,4,0,0,2,4,27
2776,77,4,0,0,2,4,27
2777,78,4,0,0,2,4,27
2778,79,4,0,0,2,4,27
2779,80,4,0,0,2,4,27
2780,81,4,0,0,2,4,27
2781,82,4,0,0,2,4,27
2782,83,4,0,0,2,4,27
2783,84,4,0,0,2,4,27
2784,85,4,0,0,2,4,27
2785,86,4,0,0,2,4,27
2786,87,4,0,0,2,4,27
2787,88,4,0,0,2,4,27
2788,89,4,0,0,2,4,27
2789,90,4,0,0,2,4,27
2790,91,4,0,0,2,4,27
2791,92,4,0,0,2,4,27
2792,93,4,0,0,2,4,27
2793,94,4,0,0,2,4,27
2794,95,4,0,0,2,4,27
2795,96,4,0,0,2,4,27
2796,97,4,0,0,2,4,27
2797,98,5,0,0,2,4,27
2798,99,5,0,0,2,4,27
2799,100,5,0,0,2,4,27
2800,1,0,0,0,0,0,28
2801,2,0,0,0,0,0,28
2802,3,0,0,0,0,0,28
2803,4,0,0,0,0,0,28
2804,5,0,0,0,0,0,28
2805,6,0,0,0,0,0,28
2806,7,0,0,0,0,0,28
2807,8,0,0,0,0,1,28
2808,9,0,0,0,0,1,28
2809,10,0,0,0,0,1,28
2810,11,0,0,0,0,1,28
2811,12,0,0,0,0,1,28
2812,13,0,0,0,0,1,28
2813,14,0,0,0,0,1,28
2814,15,0,0,0,0,1,28
2815,16,0,1,0,0,1,28
2816,17,0,1,0,0,1,28
2817,18,0,1,0,0,1,28
2818,19,0,1,0,0,1,28
2819,20,0,1,0,0,1,28
2820,21,0,1,0,0,1,28
2821,22,0,1,0,0,1,28
2822,23,0,1,0,0,1,28
2823,24,0,1,0,0,1,28
2824,25,0,1,0,0,1,28
2825,26,0,1,0,0,1,28
2826,27,0,1,0,0,1,28
2827,28,0,1,0,0,1,28
2828,29,0,1,0,0,1,28
2829,30,0,1,0,0,2,28
2830,31,0,1,0,0,2,28
2831,32,0,1,0,0,3,28
2832,33,0,1,0,0,3,28
2833,34,0,1,0,0,3,28
2834,35,0,1,0,0,3,28
2835,36,0,1,0,0,3,28
2836,37,0,1,0,0,3,28
2837,38,1,1,0,0,3,28
2838,39,1,1,0,0,3,28
2839,40,2,1,0,0,3,28
2840,41,2,1,0,0,3,28
2841,42,2,1,0,0,3,28
2842,43,2,1,0,0,3,28
2843,44,2,1,0,0,3,28
2844,45,2,1,0,0,3,28
2845,46,2,1,0,0,3,28
2846,47,3,1,0,0,3,28
2847,48,3,1,0,0,3,28
2848,49,3,1,0,0,3,28
2849,50,3,1,0,0,3,28
2850,51,3,1,0,0,3,28
2851,52,3,1,0,0,3,28
2852,53,3,1,0,0,3,28
2853,54,3,1,0,0,3,28
2854,55,3,1,0,0,3,28
2855,56,3,2,0,0,3,28
2856,57,3,2,0,0,3,28
2857,58,3,2,0,0,3,28
2858,59,3,2,0,0,3,28
2859,60,3,2,0,1,3,28
2860,61,3,2,0,1,3,28
2861,62,3,2,0,1,3,28
2862,63,3,2,0,1,3,28
2863,64,3,2,0,1,3,28
2864,65,3,2,0,1,3,28
2865,66,3,2,0,1,3,28
2866,67,3,2,0,1,3,28
2867,68,3,2,0,1,3,28
2868,69,3,2,0,1,3,28
2869,70,3,2,0,1,3,28
2870,71,3,2,0,1,3,28
2871,72,3,2,0,1,3,28
2872,73,3,2,0,1,3,28
2873,74,3,2,0,1,3,28
2874,75,4,2,0,1,3,28
2875,76,4,2,0,1,3,28
2876,77,4,2,0,1,3,28
2877,78,4,2,0,1,3,28
2878,79,4,2,0,1,3,28
2879,80,4,2,0,1,3,28
2880,81,4,2,0,1,3,28
2881,82,4,2,0,1,3,28
2882,83,4,2,0,1,3,28
2883,84,4,2,0,1,3,28
2884,85,4,2,0,1,3,28
2885,86,4,2,0,1,3,28
2886,87,4,2,0,1,3,28
2887,88,4,2,0,1,3,28
2888,89,4,2,0,1,3,28
2889,90,4,2,0,1,3,28
2890,91,4,2,0,1,3,28
2891,92,4,2,0,1,3,28
2892,93,4,2,0,1,3,28
2893,94,4,2,0,1,3,28
2894,95,4,2,0,1,3,28
2895,96,4,2,0,1,3,28
2896,97,4,2,0,1,3,28
2897,98,4,2,0,1,3,28
2898,99,4,2,0,1,3,28
2899,100,4,3,0,1,3,28
2900,1,0,0,0,0,0,29
2901,2,0,0,0,0,0,29
2902,3,0,0,0,0,0,29
2903,4,0,0,0,0,0,29
2904,5,0,0,0,0,0,29
2905,6,0,0,0,0,0,29
2906,7,0,0,0,0,0,29
2907,8,0,0,0,0,0,29
2908,9,0,0,0,0,0,29
2909,10,0,0,0,0,0,29
2910,11,0,0,0,0,0,29
2911,12,0,0,0,0,0,29
2912,13,0,0,0,0,0,29
2913,14,0,0,0,0,1,29
2914,15,0,0,0,0,2,29
2915,16,0,0,0,0,2,29
2916,17,0,0,0,0,2,29
2917,18,0,0,0,0,2,29
2918,19,0,0,0,0,3,29
2919,20,0,1,0,0,3,29
2920,21,0,1,0,0,3,29
2921,22,0,1,0,0,3,29
2922,23,0,1,0,0,3,29
2923,24,0,1,0,0,3,29
2924,25,0,1,0,0,3,29
2925,26,0,1,0,1,3,29
2926,27,0,1,0,1,4,29
2927,28,0,1,0,1,4,29
2928,29,0,1,0,1,4,29
2929,30,1,1,0,1,4,29
2930,31,1,1,0,1,4,29
2931,32,1,1,0,1,4,29
2932,33,1,1,0,1,4,29
2933,34,1,1,0,1,4,29
2934,35,1,1,0,1,4,29
2935,36,1,1,0,1,4,29
2936,37,1,1,0,1,4,29
2937,38,1,1,0,1,4,29
2938,39,1,1,0,1,4,29
2939,40,1,1,0,1,4,29
2940,41,1,1,0,1,4,29
2941,42,1,1,0,1,4,29
2942,43,2,1,0,1,4,29
2943,44,2,1,0,1,4,29
2944,45,2,1,0,1,4,29
2945,46,2,1,0,1,4,29
2946,47,2,1,0,1,4,29
2947,48,2,1,0,1,4,29
2948,49,2,1,0,1,4,29
2949,50,2,1,0,1,4,29
2950,51,2,1,0,1,4,29
2951,52,3,1,0,1,4,29
2952,53,3,1,0,1,4,29
2953,54,3,1,0,1,4,29
2954,55,3,1,0,1,4,29
2955,56,3,1,0,1,4,29
2956,57,3,1,0,1,4,29
2957,58,3,1,0,1,4,29
2958,59,3,1,0,1,4,29
2959,60,3,1,0,1,4,29
2960,61,3,1,0,1,4,29
2961,62,3,1,0,1,4,29
2962,63,3,1,0,1,4,29
2963,64,3,1,0,1,4,29
2964,65,3,1,0,1,4,29
2965,66,3,1,0,1,4,29
2966,67,3,1,0,1,4,29
2967,68,3,1,0,1,4,29
2968,69,3,1,0,1,4,29
2969,70,3,1,0,1,4,29
2970,71,3,1,0,1,4,29
2971,72,3,1,1,1,4,29
2972,73,3,1,1,1,4,29
2973,74,3,1,1,1,4,29
2974,75,3,1,1,1,4,29
2975,76,3,1,1,1,4,29
2976,77,4,1,1,1,4,29
2977,78,4,1,1,1,4,29
2978,79,4,1,1,1,4,29
2979,80,4,1,1,1,4,29
2980,81,5,1,1,1,4,29
2981,82,5,1,1,1,4,29
2982,83,5,1,1,1,4,29
2983,84,5,2,1,1,4,29
2984,85,5,2,1,1,4,29
2985,86,5,2,1,1,4,29
2986,87,5,2,1,1,4,29
2987,88,5,2,1,1,4,29
2988,89,5,2,1,1,4,29
2989,90,5,2,1,1,4,29
2990,91,5,2,1,1,4,29
2991,92,5,2,1,1,4,29
2992,93,5,2,1,1,4,29
2993,94,5,2,1,1,4,29
2994,95,5,2,1,1,4,29
2995,96,5,2,1,1,4,29
2996,97,5,2,1,1,4,29
2997,98,5,3,1,2,4,29
2998,99,5,3,1,2,4,29
2999,100,5,3,1,2,4,29
3000,1,0,0,0,0,0,30
3001,2,0,0,0,0,0,30
3002,3,0,0,0,0,0,30
3003,4,0,0,0,0,0,30
3004,5,0,0,0,0,0,30
3005,6,0,0,0,0,0,30
3006,7,0,0,0,0,0,30
3007,8,0,0,0,0,0,30
3008,9,0,0,0,0,0,30
3009,10,0,0,0,0,0,30
3010,11,0,0,0,0,0,30
3011,12,0,0,0,0,0,30
3012,13,0,0,0,0,0,30
3013,14,0,0,0,0,0,30
3014,15,0,0,0,0,0,30
3015,16,0,0,0,0,1,30
3016,17,0,0,0,0,1,30
3017,18,0,0,0,0,1,30
3018,19,0,0,0,0,1,30
3019,20,1,0,0,0,1,30
3020,21,1,0,0,0,1,30
3021,22,1,0,0,0,3,30
3022,23,1,0,0,0,3,30
3023,24,1,0,0,0,3,30
3024,25,1,0,0,0,3,30
3025,26,1,0,0,1,3,30
3026,27,1,0,0,1,3,30
3027,28,1,0,0,1,3,30
3028,29,1,0,0,1,3,30
3029,30,1,0,0,1,4,30
3030,31,1,0,0,1,4,30
3031,32,2,0,0,1,4,30
3032,33,2,0,0,1,4,30
3033,34,2,0,0,1,4,30
3034,35,2,0,0,1,4,30
3035,36,2,0,0,1,4,30
3036,37,3,0,0,1,4,30
3037,38,3,0,0,1,4,30
3038,39,3,0,0,1,4,30
3039,40,3,0,0,1,4,30
3040,41,3,0,0,1,4,30
3041,42,3,0,0,1,4,30
3042,43,3,0,0,1,4,30
3043,44,3,0,0,1,4,30
3044,45,3,0,0,1,4,30
3045,46,3,0,0,1,4,30
3046,47,4,0,0,1,4,30
3047,48,4,0,0,1,4,30
3048,49,5,0,0,1,4,30
3049,50,5,1,0,1,4,30
3050,51,5,1,0,1,4,30
3051,52,5,1,0,1,4,30
3052,53,5,1,0,1,4,30
3053,54,6,1,0,1,4,30
3054,55,6,1,0,1,4,30
3055,56,6,1,0,1,4,30
3056,57,6,1,0,1,4,30
3057,58,6,1,0,1,4,30
3058,59,6,1,0,1,4,30
3059,60,6,1,0,1,4,30
3060,61,6,1,0,1,4,30
3061,62,6,1,0,1,4,30
3062,63,6,1,0,1,4,30
3063,64,6,1,0,1,4,30
3064,65,6,1,0,1,4,30
3065,66,6,1,0,1,4,30
3066,67,6,1,0,1,4,30
3067,68,7,1,0,1,4,30
3068,69,7,1,0,1,4,30
3069,70,7,1,0,1,4,30
3070,71,7,1,0,1,4,30
3071,72,7,1,0,1,4,30
3072,73,7,1,0,1,4,30
3073,74,7,1,0,1,4,30
3074,75,7,1,0,1,4,30
3075,76,7,1,0,1,4,30
3076,77,7,1,0,1,4,30
3077,78,8,1,0,1,4,30
3078,79,8,1,0,1,4,30
3079,80,8,1,0,1,4,30
3080,81,8,1,0,1,4,30
3081,82,8,1,0,1,4,30
3082,83,8,1,0,1,4,30
3083,84,8,1,0,1,4,30
3084,85,8,1,0,1,4,30
3085,86,8,1,0,1,4,30
3086,87,8,1,0,1,4,30
3087,88,8,1,0,1,4,30
3088,89,8,1,0,1,4,30
3089,90,8,1,0,1,4,30
3090,91,8,1,0,1,4,30
3091,92,8,1,0,1,4,30
3092,93,8,1,0,1,4,30
3093,94,8,1,0,1,4,30
3094,95,8,1,0,1,4,30
3095,96,8,1,0,1,4,30
3096,97,8,1,0,1,4,30
3097,98,8,1,0,1,4,30
3098,99,8,1,0,1,4,30
3099,100,8,1,0,1,4,30
3100,1,0,0,0,0,0,31
3101,2,0,0,0,0,0,31
3102,3,0,0,0,0,0,31
3103,4,0,0,0,0,0,31
3104,5,0,0,0,0,0,31
3105,6,0,0,0,0,0,31
3106,7,0,0,0,0,0,31
3107,8,0,0,0,0,0,31
3108,9,0,0,0,0,0,31
3109,10,0,0,0,0,0,31
3110,11,0,0,0,0,0,31
3111,12,0,0,0,0,0,31
3112,13,0,0,0,0,0,31
3113,14,0,0,0,0,0,31
3114,15,0,0,0,0,0,31
3115,16,0,0,0,0,0,31
3116,17,0,0,0,0,0,31
3117,18,0,0,0,0,0,31
3118,19,0,0,0,0,0,31
3119,20,0,0,0,0,0,31
3120,21,0,0,0,0,0,31
3121,22,0,0,0,0,0,31
3122,23,0,0,0,0,0,31
3123,24,0,0,0,0,1,31
3124,25,0,0,0,0,2,31
3125,26,1,0,0,0,2,31
3126,27,1,0,0,0,2,31
3127,28,1,0,0,0,2,31
3128,29,1,0,0,0,2,31
3129,30,1,0,0,0,2,31
3130,31,1,0,0,0,2,31
3131,32,1,0,0,0,2,31
3132,33,1,0,0,0,2,31
3133,34,1,0,0,0,2,31
3134,35,1,0,0,0,2,31
3135,36,1,0,0,0,3,31
3136,37,1,0,0,0,3,31
3137,38,1,0,0,0,3,31
3138,39,1,0,0,0,3,31
3139,40,1,0,0,0,3,31
3140,41,1,0,0,0,3,31
3141,42,1,0,0,0,3,31
3142,43,1,0,0,0,3,31
3143,44,1,0,0,0,3,31
3144,45,2,0,0,0,3,31
3145,46,2,0,0,0,3,31
3146,47,2,0,0,0,3,31
3147,48,2,0,0,0,3,31
3148,49,2,0,0,0,3,31
3149,50,2,0,0,0,3,31
3150,51,2,0,0,0,3,31
3151,52,2,0,0,0,3,31
3152,53,2,0,0,0,3,31
3153,54,2,0,0,0,3,31
3154,55,2,0,0,0,3,31
3155,56,2,0,0,0,3,31
3156,57,2,0,0,0,3,31
3157,58,2,0,0,0,3,31
3158,59,2,0,0,0,3,31
3159,60,2,0,0,0,3,31
3160,61,2,0,0,0,3,31
3161,62,2,0,0,0,3,31
3162,63,2,0,0,0,3,31
3163,64,2,0,0,0,3,31
3164,65,2,0,0,0,3,31
3165,66,2,0,0,0,3,31
3166,67,2,0,0,0,3,31
3167,68,2,0,0,0,3,31
3168,69,2,0,0,0,3,31
3169,70,2,0,0,0,3,31
3170,71,2,0,0,0,3,31
3171,72,2,0,0,0,3,31
3172,73,2,0,0,0,3,31
3173,74,2,0,0,0,3,31
3174,75,2,0,0,0,3,31
3175,76,2,0,0,0,3,31
3176,77,2,0,0,0,3,31
3177,78,2,0,0,0,3,31
3178,79,3,0,0,0,3,31
3179,80,3,0,0,0,3,31
3180,81,3,0,0,0,3,31
3181,82,3,0,0,0,3,31
3182,83,3,0,0,0,3,31
3183,84,3,0,0,0,3,31
3184,85,3,0,0,0,3,31
3185,86,3,0,0,0,3,31
3186,87,3,0,0,0,3,31
3187,88,3,0,0,0,3,31
3188,89,3,0,0,0,3,31
3189,90,3,0,0,0,3,31
3190,91,3,0,0,0,3,31
3191,92,3,0,0,0,3,31
3192,93,3,0,0,0,3,31
3193,94,3,0,0,0,3,31
3194,95,3,0,0,0,3,31
3195,96,3,0,0,0,3,31
3196,97,3,0,0,0,3,31
3197,98,4,0,0,0,3,31
3198,99,4,0,0,0,3,31
3199,100,4,0,0,0,3,31
3200,1,0,0,0,0,0,32
3201,2,0,0,0,0,0,32
3202,3,0,0,0,0,0,32
3203,4,0,0,0,0,0,32
3204,5,0,0,0,0,0,32
3205,6,0,0,0,0,0,32
3206,7,0,0,0,0,0,32
3207,8,0,0,0,0,0,32
3208,9,0,0,0,0,0,32
3209,10,0,0,0,0,0,32
3210,11,1,0,0,0,0,32
3211,12,1,0,0,0,0,32
3212,13,1,0,0,0,0,32
3213,14,1,0,0,0,0,32
3214,15,1,0,0,0,0,32
3215,16,1,0,0,0,0,32
3216,17,1,0,0,0,0,32
3217,18,1,0,0,0,0,32
3218,19,1,0,0,0,0,32
3219,20,2,0,0,0,0,32
3220,21,2,0,0,0,0,32
3221,22,2,1,0,0,0,32
3222,23,2,1,0,0,0,32
3223,24,2,1,0,0,0,32
3224,25,2,1,0,0,0,32
3225,26,2,1,0,0,0,32
3226,27,2,1,0,0,1,32
3227,28,2,1,0,0,2,32
3228,29,2,1,0,0,2,32
3229,30,2,1,0,0,2,32
3230,31,2,1,0,0,2,32
3231,32,2,1,0,0,2,32
3232,33,3,1,0,0,3,32
3233,34,3,1,0,0,3,32
3234,35,3,1,0,0,3,32
3235,36,3,1,0,0,3,32
3236,37,3,1,0,0,3,32
3237,38,3,1,0,0,3,32
3238,39,3,1,0,0,3,32
3239,40,3,1,0,0,3,32
3240,41,3,1,0,0,3,32
3241,42,3,1,0,0,3,32
3242,43,3,1,0,0,3,32
3243,44,3,1,0,0,3,32
3244,45,3,1,1,0,3,32
3245,46,3,1,1,0,3,32
3246,47,3,1,1,0,3,32
3247,48,3,1,1,0,3,32
3248,49,3,1,1,0,3,32
3249,50,4,1,1,0,3,32
3250,51,4,1,1,0,3,32
3251,52,4,1,1,0,3,32
3252,53,4,1,1,0,3,32
3253,54,4,1,1,0,3,32
3254,55,4,1,1,0,3,32
3255,56,4,2,1,0,3,32
3256,57,4,2,1,0,3,32
3257,58,4,2,1,0,3,32
3258,59,4,2,1,0,3,32
3259,60,4,2,1,0,3,32
3260,61,4,2,1,0,3,32
3261,62,4,2,1,0,3,32
3262,63,4,2,1,0,4,32
3263,64,4,2,1,1,4,32
3264,65,4,2,1,1,4,32
3265,66,4,2,1,1,4,32
3266,67,4,2,1,1,4,32
3267,68,4,2,1,1,4,32
3268,69,4,2,1,1,4,32
3269,70,4,2,1,1,4,32
3270,71,4,2,1,1,4,32
3271,72,4,2,1,1,4,32
3272,73,4,2,1,1,4,32
3273,74,4,2,1,1,4,32
3274,75,4,2,1,1,4,32
3275,76,4,2,1,1,4,32
3276,77,4,2,1,1,4,32
3277,78,4,2,1,1,4,32
3278,79,4,2,1,1,4,32
3279,80,4,2,1,1,4,32
3280,81,4,2,1,1,4,32
3281,82,4,2,1,1,4,32
3282,83,4,2,1,1,4,32
3283,84,4,2,1,1,4,32
3284,85,4,2,1,1,4,32
3285,86,4,2,1,1,4,32
3286,87,4,2,1,1,4,32
3287,88,4,2,1,1,4,32
3288,89,4,2,1,1,4,32
3289,90,4,2,1,1,4,32
3290,91,4,2,1,1,4,32
3291,92,4,2,1,1,4,32
3292,93,4,2,1,1,4,32
3293,94,4,2,1,2,4,32
3294,95,4,2,1,2,4,32
3295,96,4,2,1,2,4,32
3296,97,4,2,1,2,4,32
3297,98,4,2,1,2,4,32
3298,99,4,2,1,2,4,32
3299,100,4,2,1,2,4,32
3300,1,0,0,0,0,0,33
3301,2,0,0,0,0,0,33
3302,3,0,0,0,0,0,33
3303,4,0,0,0,0,0,33
3304,5,0,0,0,0,0,33
3305,6,0,0,0,0,0,33
3306,7,0,0,0,0,0,33
3307,8,0,0,0,0,0,33
3308,9,0,0,0,0,0,33
3309,10,0,0,0,0,0,33
3310,11,0,0,0,0,0,33
3311,12,0,0,0,0,0,33
3312,13,0,0,0,0,0,33
3313,14,0,0,0,0,0,33
3314,15,1,0,0,0,0,33
3315,16,1,0,0,0,0,33
3316,17,1,0,0,0,0,33
3317,18,1,0,0,0,0,33
3318,19,1,0,0,0,0,33
3319,20,1,0,0,0,0,33
3320,21,1,0,0,0,0,33
3321,22,1,0,0,0,0,33
3322,23,1,0,0,0,0,33
3323,24,1,0,0,0,1,33
3324,25,1,0,0,0,1,33
3325,26,1,0,0,0,1,33
3326,27,1,0,0,0,1,33
3327,28,1,0,0,0,1,33
3328,29,1,0,0,0,1,33
3329,30,1,0,0,0,2,33
3330,31,1,0,0,0,2,33
3331,32,1,0,0,0,2,33
3332,33,1,0,0,0,2,33
3333,34,1,0,0,0,2,33
3334,35,1,0,0,0,2,33
3335,36,1,0,0,0,3,33
3336,37,1,0,0,0,3,33
3337,38,1,0,0,0,3,33
3338,39,2,0,0,0,3,33
3339,40,2,0,0,0,3,33
